Date,State,Total
2020-08-09,New Mexico,41061661.9
2020-08-16,New Mexico,44215893.7
2020-08-23,New Mexico,46196595.1
2020-08-30,New Mexico,45094273.7
2020-09-06,New Mexico,36835605.6
2020-09-13,New Mexico,44616110.5
2020-09-20,New Mexico,43001754.6
2020-09-27,New Mexico,41678895.199999996
2020-10-04,New Mexico,42895764.2
2020-10-11,New Mexico,44112633.2
2020-10-18,New Mexico,42993936.300000004
2020-10-25,New Mexico,40888288.699999996
2020-11-01,New Mexico,41476751.88333333
2020-11-08,New Mexico,42065215.06666666
2020-11-15,New Mexico,42653678.25
2020-11-22,New Mexico,41377704.9
2020-11-29,New Mexico,36433804.7
2020-12-06,New Mexico,38609578.900000006
2020-12-13,New Mexico,42847582.400000006
2020-12-20,New Mexico,41418275.400000006
2020-12-27,New Mexico,38397644.4
2021-01-03,New Mexico,42940713.349999994
2021-01-10,New Mexico,47483782.3
2021-01-17,New Mexico,40053651.5
2021-01-24,New Mexico,38188272.9
2021-01-31,New Mexico,37947498.5
2021-02-07,New Mexico,46213010.4
2021-02-14,New Mexico,40163112.4
2021-02-21,New Mexico,38223577.8
2021-02-28,New Mexico,39600956.8
2021-03-07,New Mexico,38562490.2
2021-03-14,New Mexico,57490086.4
2021-03-21,New Mexico,46714557.4
2021-03-28,New Mexico,40996188.199999996
2021-04-04,New Mexico,43942929.0
2021-04-11,New Mexico,50052131.4
2021-04-18,New Mexico,44962387.199999996
2021-04-25,New Mexico,44677646.4
2021-05-02,New Mexico,47092168.2
2021-05-09,New Mexico,49506690.0
2021-05-16,New Mexico,53716113.150000006
2021-05-23,New Mexico,48657045.1
2021-05-30,New Mexico,47681199.2
2021-06-06,New Mexico,48442416.5
2021-06-13,New Mexico,50541679.4
2021-06-20,New Mexico,51622626.3
2021-06-27,New Mexico,49736722.0
2021-07-04,New Mexico,41958331.6
2021-07-11,New Mexico,62953004.300000004
2021-07-18,New Mexico,51469304.8
2021-07-25,New Mexico,48189475.300000004
2021-08-01,New Mexico,49256769.45
2021-08-08,New Mexico,50324063.599999994
2021-08-15,New Mexico,52731698.300000004
2021-08-22,New Mexico,50253944.900000006
2021-08-29,New Mexico,48371189.099999994
2021-09-05,New Mexico,48904959.3
2021-09-12,New Mexico,48610644.699999996
2021-09-19,New Mexico,48316330.099999994
2021-09-26,New Mexico,47411061.4
2021-10-03,New Mexico,39597266.4
2021-10-10,New Mexico,66629752.6
2021-10-17,New Mexico,65600558.5
2021-10-24,New Mexico,63451798.1
2021-10-31,New Mexico,61159836.0
2021-11-07,New Mexico,47528544.75
2021-11-14,New Mexico,65506574.900000006
2021-11-21,New Mexico,64818507.1
2021-11-28,New Mexico,57153027.099999994
2021-12-05,New Mexico,55753490.724999994
2021-12-12,New Mexico,54353954.349999994
2021-12-19,New Mexico,64698894.4
2021-12-26,New Mexico,61161254.3
2022-01-02,New Mexico,64838394.949999996
2022-01-09,New Mexico,68515535.6
2022-01-16,New Mexico,61749482.800000004
2022-01-23,New Mexico,60744229.9
2022-01-30,New Mexico,60361172.9
2022-02-06,New Mexico,58452376.0
2022-02-13,New Mexico,66669026.199999996
2022-02-20,New Mexico,60394925.3
2022-02-27,New Mexico,62810971.300000004
2022-03-06,New Mexico,68359811.0
2022-03-13,New Mexico,69927116.55000001
2022-03-20,New Mexico,66565668.7
2022-03-27,New Mexico,65262781.79999999
2022-04-03,New Mexico,69682555.8
2022-04-10,New Mexico,74102329.8
2022-04-17,New Mexico,67364482.0
2022-04-24,New Mexico,67452372.0
2022-05-01,New Mexico,69826241.75
2022-05-08,New Mexico,72200111.5
2022-05-15,New Mexico,73606498.4
2022-05-22,New Mexico,72435035.30000001
2022-05-29,New Mexico,70972870.00000001
2022-06-05,New Mexico,63525175.650000006
2022-06-12,New Mexico,66563753.900000006
2022-06-19,New Mexico,77783194.30000001
2022-06-26,New Mexico,73187434.10000001
2022-07-03,New Mexico,74505884.9
2022-07-10,New Mexico,75824335.7
2022-07-17,New Mexico,77655782.1
2022-07-24,New Mexico,74746796.79999998
2022-07-31,New Mexico,72120689.00000001
2022-08-07,New Mexico,71471273.70000002
2022-08-14,New Mexico,77964361.2
2022-08-21,New Mexico,74119632.19999999
2022-08-28,New Mexico,72488256.80000001
2022-09-04,New Mexico,60024762.9
2022-09-11,New Mexico,70765027.3
2022-09-18,New Mexico,72357988.10000001
2022-09-25,New Mexico,71436619.3
2022-10-02,New Mexico,71695218.6
2022-10-09,New Mexico,71953817.9
2022-10-16,New Mexico,69638194.4
2022-10-23,New Mexico,67549879.7
2022-10-30,New Mexico,66018212.0
2022-11-06,New Mexico,67761014.31666666
2022-11-13,New Mexico,69503816.63333334
2022-11-20,New Mexico,70157411.9
2022-11-27,New Mexico,65043938.1
2022-12-04,New Mexico,70821746.45
2022-12-11,New Mexico,76599554.8
2022-12-18,New Mexico,70135624.0
2022-12-25,New Mexico,69624448.69999999
2023-01-01,New Mexico,62124093.8
2023-01-08,New Mexico,64049701.0
2023-01-15,New Mexico,65975308.2
2023-01-22,New Mexico,65131373.0
2023-01-29,New Mexico,64550347.9
2023-02-05,New Mexico,69116706.9
2023-02-12,New Mexico,68574366.80000001
2023-02-19,New Mexico,68032026.7
2023-02-26,New Mexico,66997848.50000001
2023-03-05,New Mexico,69583266.56666666
2023-03-12,New Mexico,72168684.63333333
2023-03-19,New Mexico,74754102.69999999
2023-03-26,New Mexico,66997769.199999996
2023-04-02,New Mexico,69690566.56666666
2023-04-09,New Mexico,72383363.93333334
2023-04-16,New Mexico,75076161.3
2023-04-23,New Mexico,73888832.49999999
2023-04-30,New Mexico,73958961.80000001
2023-05-07,New Mexico,68403831.45
2023-05-14,New Mexico,69635423.45555556
2023-05-21,New Mexico,70867015.46111111
2023-05-28,New Mexico,72098607.46666667
2023-06-04,New Mexico,73330199.47222222
2023-06-11,New Mexico,74561791.47777778
2023-06-18,New Mexico,75793383.48333333
2023-06-25,New Mexico,77024975.48888889
2023-07-02,New Mexico,78256567.49444444
2023-07-09,New Mexico,79488159.5
2023-07-16,New Mexico,75571539.05
2023-07-23,New Mexico,71654918.6
2023-07-30,New Mexico,67738298.15
2023-08-06,New Mexico,63821677.7
2023-08-13,New Mexico,65778642.580000006
2023-08-20,New Mexico,67735607.46000001
2023-08-27,New Mexico,69692572.34
2023-09-03,New Mexico,71649537.22000001
2023-09-10,New Mexico,73606502.10000001
2023-09-17,New Mexico,73542931.56666668
2023-09-24,New Mexico,73479361.03333335
2023-10-01,New Mexico,73415790.5
2023-10-08,New Mexico,73352219.96666667
2023-10-15,New Mexico,73288649.43333334
2023-10-22,New Mexico,73225078.9
2023-10-29,New Mexico,73161508.36666667
2023-11-05,New Mexico,73097937.83333334
2023-11-12,New Mexico,73034367.30000001
2023-11-19,New Mexico,72970796.76666667
2023-11-26,New Mexico,72907226.23333333
2023-12-03,New Mexico,72843655.7
2019-01-13,New York,240815212.20000002
2019-01-20,New York,240526864.63333336
2019-01-27,New York,240238517.0666667
2019-02-03,New York,239950169.5
2019-02-10,New York,239661821.93333334
2019-02-17,New York,239373474.36666667
2019-02-24,New York,239085126.8
2019-03-03,New York,238796779.23333332
2019-03-10,New York,238508431.66666666
2019-03-17,New York,238220084.1
2019-03-24,New York,239787224.3307692
2019-03-31,New York,241354364.56153846
2019-04-07,New York,242921504.79230767
2019-04-14,New York,244488645.02307692
2019-04-21,New York,246055785.25384614
2019-04-28,New York,247622925.4846154
2019-05-05,New York,249190065.7153846
2019-05-12,New York,250757205.94615385
2019-05-19,New York,252324346.17692307
2019-05-26,New York,253891486.4076923
2019-06-02,New York,255458626.63846153
2019-06-09,New York,257025766.86923075
2019-06-16,New York,258592907.1
2019-06-23,New York,256553002.87777779
2019-06-30,New York,254513098.65555555
2019-07-07,New York,252473194.43333334
2019-07-14,New York,250433290.2111111
2019-07-21,New York,248393385.9888889
2019-07-28,New York,246353481.76666665
2019-08-04,New York,244313577.54444444
2019-08-11,New York,242273673.3222222
2019-08-18,New York,240233769.1
2019-08-25,New York,241316239.1
2019-09-01,New York,242398709.1
2019-09-08,New York,243481179.1
2019-09-15,New York,244563649.10000002
2019-09-22,New York,245646119.10000002
2019-09-29,New York,246728589.10000002
2019-10-06,New York,247811059.10000002
2019-10-13,New York,248893529.10000002
2019-10-20,New York,235475052.5
2019-10-27,New York,235756719.5
2019-11-03,New York,237142488.0
2019-11-10,New York,238528256.5
2019-11-17,New York,239914025.0
2019-11-24,New York,249630625.29999998
2019-12-01,New York,248802913.89999998
2019-12-08,New York,247975202.5
2019-12-15,New York,247147491.1
2019-12-22,New York,255211106.1
2019-12-29,New York,248394540.0
2020-01-05,New York,243570108.0
2020-01-12,New York,242029203.0
2020-01-19,New York,247951897.4
2020-01-26,New York,224104617.29999998
2020-02-02,New York,240088802.60000002
2020-02-09,New York,303165564.8
2020-02-16,New York,232977877.4
2020-02-23,New York,235085112.1
2020-03-01,New York,244547798.35
2020-03-08,New York,254010484.6
2020-03-15,New York,290204863.6
2020-03-22,New York,288087082.90000004
2020-03-29,New York,240171904.5
2020-04-05,New York,252296937.25
2020-04-12,New York,264421970.0
2020-04-19,New York,248987202.7
2020-04-26,New York,244370860.1
2020-05-03,New York,245424005.29999998
2020-05-10,New York,287528854.55
2020-05-17,New York,258711535.8
2020-05-24,New York,290287214.2
2020-05-31,New York,275277516.79999995
2020-06-07,New York,271555035.6833333
2020-06-14,New York,267832554.56666663
2020-06-21,New York,283288685.2
2020-06-28,New York,305546964.29999995
2020-07-05,New York,296603621.29999995
2020-07-12,New York,287660278.3
2020-07-19,New York,301434293.20000005
2020-07-26,New York,293590908.40000004
2020-08-02,New York,277660484.95000005
2020-08-09,New York,261730061.5
2020-08-16,New York,273871133.5
2020-08-23,New York,278739405.4
2020-08-30,New York,276545914.3
2020-09-06,New York,241490835.1
2020-09-13,New York,281168692.3
2020-09-20,New York,259300455.20000002
2020-09-27,New York,262863201.2
2020-10-04,New York,264485572.2
2020-10-11,New York,266107943.20000002
2020-10-18,New York,246736837.9
2020-10-25,New York,247228482.7
2020-11-01,New York,250251139.58333334
2020-11-08,New York,253273796.46666667
2020-11-15,New York,256296453.35000002
2020-11-22,New York,257463052.7
2020-11-29,New York,260037359.4
2020-12-06,New York,248171466.7
2020-12-13,New York,277834840.95
2020-12-20,New York,254085288.5
2020-12-27,New York,258533686.9
2021-01-03,New York,280191719.65000004
2021-01-10,New York,301849752.40000004
2021-01-17,New York,250502307.6
2021-01-24,New York,241055112.2
2021-01-31,New York,245213128.5
2021-02-07,New York,265315458.0
2021-02-14,New York,245769665.5
2021-02-21,New York,240380606.6
2021-02-28,New York,248778098.2
2021-03-07,New York,248280769.1
2021-03-14,New York,353433062.4
2021-03-21,New York,298280258.3
2021-03-28,New York,252738721.79999998
2021-04-04,New York,260397143.60000002
2021-04-11,New York,324347057.29999995
2021-04-18,New York,251939168.89999998
2021-04-25,New York,259017715.6
2021-05-02,New York,277343704.95
2021-05-09,New York,295669694.3
2021-05-16,New York,323347293.0
2021-05-23,New York,305640440.40000004
2021-05-30,New York,295447775.3
2021-06-06,New York,287621786.59999996
2021-06-13,New York,310781451.7
2021-06-20,New York,299271436.8
2021-06-27,New York,303611432.3
2021-07-04,New York,259353279.55
2021-07-11,New York,387419581.59999996
2021-07-18,New York,300180174.9
2021-07-25,New York,304886897.3
2021-08-01,New York,303963405.95000005
2021-08-08,New York,303039914.6
2021-08-15,New York,313023910.1
2021-08-22,New York,294983605.6
2021-08-29,New York,295457101.8
2021-09-05,New York,274095647.9
2021-09-12,New York,276696359.84999996
2021-09-19,New York,279297071.79999995
2021-09-26,New York,277853468.0
2021-10-03,New York,250105856.8
2021-10-10,New York,403148965.4
2021-10-17,New York,383288005.7
2021-10-24,New York,380250399.1
2021-10-31,New York,373302522.59999996
2021-11-07,New York,283096923.0
2021-11-14,New York,391749072.09999996
2021-11-21,New York,397448170.0
2021-11-28,New York,379356773.09999996
2021-12-05,New York,358565589.9499999
2021-12-12,New York,337774406.79999995
2021-12-19,New York,399508747.6
2021-12-26,New York,394759409.20000005
2022-01-02,New York,402077653.0500001
2022-01-09,New York,409395896.90000004
2022-01-16,New York,391697962.7
2022-01-23,New York,363372584.3
2022-01-30,New York,373188823.90000004
2022-02-06,New York,377001512.29999995
2022-02-13,New York,400990449.25
2022-02-20,New York,368925237.8
2022-02-27,New York,377390305.1
2022-03-06,New York,402829223.8
2022-03-13,New York,450071597.75
2022-03-20,New York,393035586.00000006
2022-03-27,New York,394467218.79999995
2022-04-03,New York,424347795.5
2022-04-10,New York,454228372.20000005
2022-04-17,New York,403179938.84999996
2022-04-24,New York,390688799.3999999
2022-05-01,New York,421752218.79999995
2022-05-08,New York,452815638.2
2022-05-15,New York,432556480.20000005
2022-05-22,New York,463629758.0
2022-05-29,New York,449893991.8
2022-06-05,New York,384629450.5
2022-06-12,New York,414658872.5
2022-06-19,New York,455675393.0
2022-06-26,New York,471218053.79999995
2022-07-03,New York,471461874.54999995
2022-07-10,New York,471705695.3
2022-07-17,New York,472504381.6
2022-07-24,New York,470465101.29999995
2022-07-31,New York,467768086.79999995
2022-08-07,New York,423986354.6
2022-08-14,New York,471032963.79999995
2022-08-21,New York,456045796.8
2022-08-28,New York,451314586.1
2022-09-04,New York,379375721.29999995
2022-09-11,New York,423193050.79999995
2022-09-18,New York,433258418.1
2022-09-25,New York,426238755.09999996
2022-10-02,New York,432574488.775
2022-10-09,New York,438910222.45000005
2022-10-16,New York,411644554.6
2022-10-23,New York,407301139.6
2022-10-30,New York,404190797.40000004
2022-11-06,New York,413828534.0166667
2022-11-13,New York,423466270.6333334
2022-11-20,New York,413445518.9
2022-11-27,New York,426665131.49999994
2022-12-04,New York,445009411.9
2022-12-11,New York,463353692.3
2022-12-18,New York,421615746.1
2022-12-25,New York,442906401.20000005
2023-01-01,New York,398803114.4
2023-01-08,New York,401075812.75
2023-01-15,New York,403348511.1000001
2023-01-22,New York,393187482.5
2023-01-29,New York,394145632.90000004
2023-02-05,New York,413078347.70000005
2023-02-12,New York,405370537.8000001
2023-02-19,New York,397662727.90000004
2023-02-26,New York,399007848.79999995
2023-03-05,New York,418660498.0333333
2023-03-12,New York,438313147.2666666
2023-03-19,New York,457965796.49999994
2023-03-26,New York,406905861.1999999
2023-04-02,New York,417602724.49999994
2023-04-09,New York,428299587.8
2023-04-16,New York,438996451.1
2023-04-23,New York,422336065.40000004
2023-04-30,New York,427489274.7
2023-05-07,New York,412756040.29999995
2023-05-14,New York,416752065.79999995
2023-05-21,New York,420748091.29999995
2023-05-28,New York,424744116.79999995
2023-06-04,New York,428740142.29999995
2023-06-11,New York,432736167.8
2023-06-18,New York,436732193.3
2023-06-25,New York,440728218.8
2023-07-02,New York,444724244.3
2023-07-09,New York,448720269.8
2023-07-16,New York,436826852.775
2023-07-23,New York,424933435.75
2023-07-30,New York,413040018.725
2023-08-06,New York,401146601.7
2023-08-13,New York,408474417.03999996
2023-08-20,New York,415802232.38
2023-08-27,New York,423130047.71999997
2023-09-03,New York,430457863.06
2023-09-10,New York,437785678.4
2023-09-17,New York,437930328.12916666
2023-09-24,New York,438074977.85833335
2023-10-01,New York,438219627.5875
2023-10-08,New York,438364277.31666666
2023-10-15,New York,438508927.04583335
2023-10-22,New York,438653576.775
2023-10-29,New York,438798226.50416666
2023-11-05,New York,438942876.23333335
2023-11-12,New York,439087525.96250004
2023-11-19,New York,439232175.6916667
2023-11-26,New York,439376825.42083335
2023-12-03,New York,439521475.15000004
2019-01-13,North Carolina,182341458.0
2019-01-20,North Carolina,183006369.44444445
2019-01-27,North Carolina,183671280.8888889
2019-02-03,North Carolina,184336192.33333334
2019-02-10,North Carolina,185001103.7777778
2019-02-17,North Carolina,185666015.2222222
2019-02-24,North Carolina,186330926.66666666
2019-03-03,North Carolina,186995838.1111111
2019-03-10,North Carolina,187660749.55555555
2019-03-17,North Carolina,188325661.0
2019-03-24,North Carolina,190217509.2153846
2019-03-31,North Carolina,192109357.43076923
2019-04-07,North Carolina,194001205.64615384
2019-04-14,North Carolina,195893053.86153847
2019-04-21,North Carolina,197784902.07692307
2019-04-28,North Carolina,199676750.29230767
2019-05-05,North Carolina,201568598.5076923
2019-05-12,North Carolina,203460446.7230769
2019-05-19,North Carolina,205352294.93846154
2019-05-26,North Carolina,207244143.15384614
2019-06-02,North Carolina,209135991.36923075
2019-06-09,North Carolina,211027839.58461538
2019-06-16,North Carolina,212919687.79999998
2019-06-23,North Carolina,210444947.49999997
2019-06-30,North Carolina,207970207.2
2019-07-07,North Carolina,205495466.89999998
2019-07-14,North Carolina,203020726.6
2019-07-21,North Carolina,200545986.29999998
2019-07-28,North Carolina,198071246.0
2019-08-04,North Carolina,195596505.7
2019-08-11,North Carolina,193121765.39999998
2019-08-18,North Carolina,190647025.1
2019-08-25,North Carolina,191195789.55625
2019-09-01,North Carolina,191744554.0125
2019-09-08,North Carolina,192293318.46875
2019-09-15,North Carolina,192842082.925
2019-09-22,North Carolina,193390847.38125
2019-09-29,North Carolina,193939611.8375
2019-10-06,North Carolina,194488376.29375
2019-10-13,North Carolina,195037140.75
2019-10-20,North Carolina,192796951.6
2019-10-27,North Carolina,185626410.7
2019-11-03,North Carolina,186113911.36666664
2019-11-10,North Carolina,186601412.03333333
2019-11-17,North Carolina,187088912.7
2019-11-24,North Carolina,188661091.3
2019-12-01,North Carolina,185868220.56666666
2019-12-08,North Carolina,183075349.83333334
2019-12-15,North Carolina,180282479.1
2019-12-22,North Carolina,202939686.0
2019-12-29,North Carolina,179605853.79999998
2020-01-05,North Carolina,191518854.6
2020-01-12,North Carolina,206272025.4
2020-01-19,North Carolina,182962942.3
2020-01-26,North Carolina,179715822.29999998
2020-02-02,North Carolina,186628119.5
2020-02-09,North Carolina,234057032.9
2020-02-16,North Carolina,180716589.6
2020-02-23,North Carolina,179535689.9
2020-03-01,North Carolina,198897200.35000002
2020-03-08,North Carolina,218258710.8
2020-03-15,North Carolina,232460480.1
2020-03-22,North Carolina,214675669.5
2020-03-29,North Carolina,198659312.4
2020-04-05,North Carolina,208855243.95
2020-04-12,North Carolina,219051175.5
2020-04-19,North Carolina,204203390.2
2020-04-26,North Carolina,203758326.60000002
2020-05-03,North Carolina,178890817.79999998
2020-05-10,North Carolina,221550136.4
2020-05-17,North Carolina,221743633.29999998
2020-05-24,North Carolina,226324934.60000002
2020-05-31,North Carolina,220754539.10000002
2020-06-07,North Carolina,219983312.88333333
2020-06-14,North Carolina,219212086.66666666
2020-06-21,North Carolina,221508792.7
2020-06-28,North Carolina,234828042.70000002
2020-07-05,North Carolina,231318579.8
2020-07-12,North Carolina,227809116.9
2020-07-19,North Carolina,239036601.89999998
2020-07-26,North Carolina,230211946.20000002
2020-08-02,North Carolina,213323920.8
2020-08-09,North Carolina,196435895.4
2020-08-16,North Carolina,217185473.05
2020-08-23,North Carolina,222834290.7
2020-08-30,North Carolina,233981320.7
2020-09-06,North Carolina,184957410.2
2020-09-13,North Carolina,224117178.45
2020-09-20,North Carolina,213160624.89999998
2020-09-27,North Carolina,213896721.7
2020-10-04,North Carolina,214181142.7
2020-10-11,North Carolina,214465563.7
2020-10-18,North Carolina,206647392.9
2020-10-25,North Carolina,207366034.7
2020-11-01,North Carolina,207644300.38333333
2020-11-08,North Carolina,207922566.06666666
2020-11-15,North Carolina,208200831.75
2020-11-22,North Carolina,210278427.5
2020-11-29,North Carolina,195949554.4
2020-12-06,North Carolina,194270535.85
2020-12-13,North Carolina,214085988.34999996
2020-12-20,North Carolina,211981451.29999998
2020-12-27,North Carolina,192971374.5
2021-01-03,North Carolina,226371697.3
2021-01-10,North Carolina,259772020.10000002
2021-01-17,North Carolina,198861442.39999998
2021-01-24,North Carolina,194192189.79999998
2021-01-31,North Carolina,194920348.2
2021-02-07,North Carolina,234669454.0
2021-02-14,North Carolina,193478579.0
2021-02-21,North Carolina,197170474.9
2021-02-28,North Carolina,205260322.1
